City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
286,edgewater,28.9889,-80.9023,28.160000000000025,92,100,8.75,US,2024-4-102
287,richards bay,-28.783,32.0377,23.99000000000001,56,93,6.74,ZA,2024-4-102
288,carnarvon,-24.8667,113.6333,24.839999999999975,63,100,10.35,AU,2024-4-102
289,morant bay,17.8815,-76.4093,32.04000000000002,72,100,5.14,JM,2024-4-102
290,gembu,6.7,11.2667,23.49000000000001,74,100,0.81,NG,2024-4-102
291,beckley,37.7782,-81.1882,23.45999999999998,80,100,5.66,US,2024-4-102
292,la gi,10.6667,107.7833,29.55000000000001,84,85,6.3,VN,2024-4-102
293,garden city,42.3256,-83.331,16.970000000000027,98,100,2.57,US,2024-4-102
294,trinity beach,-16.7888,145.6968,23.160000000000025,93,38,5.66,AU,2024-4-102
295,glace bay,46.1969,-59.957,13.589999999999975,50,0,6.38,CA,2024-4-102
296,amga,60.8953,131.9608,-1.6100000000000136,99,100,2.15,RU,2024-4-102
297,sitka,57.0531,-135.33,9.089999999999975,70,20,4.63,US,2024-4-102
298,la mira,18.035,-102.3266,32.30000000000001,52,0,4.14,MX,2024-4-102
299,chernyshevskiy,63.0128,112.4714,-29.24000000000001,100,36,1.34,RU,2024-4-102
300,taulaga,-11.0553,-171.0883,32.870000000000005,74,92,3.41,AS,2024-4-102
301,red hill,33.9996,-79.2581,25.45999999999998,2,100,8.73,US,2024-4-102
302,macheng,31.1783,115.0319,20.829999999999984,91,99,0.36,CN,2024-4-102
303,huoqiu chengguanzhen,32.3547,116.2939,19.680000000000007,95,100,0.72,CN,2024-4-102
304,barcelos,41.5388,-8.6151,25.230000000000018,72,100,1.79,PT,2024-4-102
305,keflavik,64.0049,-22.5624,7.389999999999986,87,75,8.75,IS,2024-4-102
306,nanao,37.05,136.9667,13.300000000000011,71,100,1.17,JP,2024-4-102
307,bandarbeyla,9.4942,50.8122,31.54000000000002,80,40,3.46,SO,2024-4-102
308,anadyr,64.75,177.4833,-12.569999999999993,77,0,3.0,RU,2024-4-102
309,ust'-ilimsk,58.0006,102.6619,-2.160000000000025,93,100,0.89,RU,2024-4-102
310,akureyri,65.6835,-18.0878,4.670000000000016,97,100,1.24,IS,2024-4-102
311,kingston,17.997,-76.7936,34.910000000000025,63,87,5.94,JM,2024-4-102
312,ta`u,-14.2336,-169.5144,31.99000000000001,78,8,3.66,AS,2024-4-102
313,magadan,59.5667,150.8,-4.889999999999986,92,29,2.22,RU,2024-4-102
314,vilyuchinsk,52.9306,158.4028,2.3000000000000114,81,6,4.71,RU,2024-4-102
315,choibalsan,48.0667,114.5,9.589999999999975,71,71,3.09,MN,2024-4-102
316,viedma,-40.8135,-62.9967,20.639999999999986,30,94,1.01,AR,2024-4-102
317,kruisfontein,-34.0033,24.7314,17.529999999999973,75,1,2.49,ZA,2024-4-102
318,new norfolk,-42.7826,147.0587,14.100000000000023,87,71,1.31,AU,2024-4-102
319,vorgashor,67.5833,63.95,-6.399999999999977,87,100,11.9,RU,2024-4-102
320,severo-yeniseyskiy,60.3725,93.0408,-16.53,99,93,0.45,RU,2024-4-102
321,argostolion,38.1811,20.489,23.560000000000002,32,2,2.5,GR,2024-4-102
322,nuuk,64.1835,-51.7216,1.490000000000009,86,100,1.03,GL,2024-4-102
323,al bardiyah,31.7561,25.0865,19.80000000000001,75,0,3.49,LY,2024-4-102
324,rabaul,-4.1967,152.1721,29.569999999999993,82,100,2.05,PG,2024-4-102
325,nova sintra,14.8667,-24.7167,25.99000000000001,73,3,6.76,CV,2024-4-102
326,tres arroyos,-38.3739,-60.2798,19.430000000000007,41,63,4.33,AR,2024-4-102
327,tynda,55.1667,124.7167,-1.3999999999999773,99,100,0.98,RU,2024-4-102
328,ghadamis,30.1337,9.5007,20.279999999999973,50,0,13.09,LY,2024-4-102
329,punta cana,18.5818,-68.4043,32.01999999999998,70,40,6.17,DO,2024-4-102
330,la passe,45.5549,-0.8967,20.279999999999973,87,99,3.29,FR,2024-4-102
331,crane,31.3974,-102.3501,27.420000000000016,17,0,4.51,US,2024-4-102
332,howrah,22.5892,88.3103,30.149999999999977,61,40,0.0,IN,2024-4-102
333,smithers,54.7804,-127.1743,8.230000000000018,90,100,0.28,CA,2024-4-102
334,brokopondo,4.75,-55.1667,32.10000000000002,72,100,3.0,SR,2024-4-102
335,saudarkrokur,65.7461,-19.6394,4.800000000000011,97,99,2.42,IS,2024-4-102
336,fiambala,-27.6871,-67.6149,19.69999999999999,63,36,4.44,AR,2024-4-102
337,portland,45.5234,-122.6762,19.94999999999999,59,75,2.24,US,2024-4-102
338,riverton,40.5219,-111.9391,23.389999999999986,27,0,5.36,US,2024-4-102
339,hakui,36.8833,136.7833,16.860000000000014,70,100,1.82,JP,2024-4-102
340,mossel bay,-34.1831,22.146,18.899999999999977,74,0,3.44,ZA,2024-4-102
341,wad medani,14.4012,33.5199,34.920000000000016,8,8,5.93,SD,2024-4-102
342,axim,4.8699,-2.2405,30.110000000000014,81,100,2.01,GH,2024-4-102
343,bogande,12.9714,-0.1436,39.610000000000014,22,100,3.52,BF,2024-4-102
344,nambucca heads,-30.65,153.0,21.149999999999977,80,0,3.9,AU,2024-4-102
345,souillac,-20.5167,57.5167,27.79000000000002,85,15,2.58,MU,2024-4-102
346,eldorado,-23.7869,-54.2836,37.50999999999999,33,100,3.91,BR,2024-4-102
347,labytnangi,66.6572,66.4183,-6.639999999999986,86,100,8.62,RU,2024-4-102
348,aracati,-4.5617,-37.7697,31.189999999999998,80,100,2.37,BR,2024-4-102
349,crucecita,-28.95,-58.9833,20.839999999999975,83,100,5.97,AR,2024-4-102
350,sisimiut,66.9395,-53.6735,-0.660000000000025,83,100,1.43,GL,2024-4-102
351,utrik,11.2278,169.8474,29.860000000000014,75,100,9.16,MH,2024-4-102
352,panchgani,17.9167,73.8167,25.889999999999986,39,3,0.81,IN,2024-4-102
353,puerto madryn,-42.7692,-65.0385,19.560000000000002,38,100,6.58,AR,2024-4-102
354,vernon,50.2581,-119.2691,17.379999999999995,44,100,1.2,CA,2024-4-102
355,dunedin,-45.8742,170.5036,10.819999999999993,99,100,1.34,NZ,2024-4-102
356,ambatofinandrahana,-20.55,46.8,21.80000000000001,81,100,1.3,MG,2024-4-102
357,maintirano,-18.0667,44.0167,31.24000000000001,77,100,5.69,MG,2024-4-102
358,xai-xai,-25.0519,33.6442,25.180000000000007,67,99,5.9,MZ,2024-4-102
359,griffith,41.5284,-87.4237,18.79000000000002,77,40,7.2,US,2024-4-102
360,sevastopol,44.6,33.5333,20.930000000000007,36,0,2.71,UA,2024-4-102
361,east london,-33.0153,27.9116,20.75999999999999,58,95,7.18,ZA,2024-4-102
362,sound beach,40.9562,-72.9679,18.769999999999982,83,100,3.09,US,2024-4-102
363,alice springs,-23.7,133.8833,15.490000000000009,56,1,2.57,AU,2024-4-102
364,basoko,1.2391,23.616,28.939999999999998,77,100,0.64,CD,2024-4-102
365,turinskaya sloboda,57.6232,64.3858,6.4599999999999795,74,100,6.32,RU,2024-4-102
366,caleta de carquin,-11.0925,-77.6267,27.660000000000025,73,100,4.96,PE,2024-4-102
367,novyy urengoy,66.0833,76.6333,-17.460000000000008,95,100,6.22,RU,2024-4-102
368,flin flon,54.7682,-101.865,6.279999999999973,66,100,3.98,CA,2024-4-102
369,baneh,35.9975,45.8853,10.310000000000002,80,100,3.06,IR,2024-4-102
370,znamenskoye,57.1281,73.8282,-2.1899999999999977,81,51,2.48,RU,2024-4-102
371,palembang,-2.9167,104.7458,29.19999999999999,94,20,1.03,ID,2024-4-102
372,haiku-pauwela,20.9219,-156.3051,27.74000000000001,69,40,1.54,US,2024-4-102
373,machakos,-1.5167,37.2667,20.680000000000007,92,71,1.24,KE,2024-4-102
374,guangming,45.3333,122.7833,16.819999999999993,68,100,8.62,CN,2024-4-102
375,mananjary,-21.2167,48.3333,28.660000000000025,91,96,2.85,MG,2024-4-102
376,fryazino,55.9606,38.0456,15.629999999999995,62,26,0.45,RU,2024-4-102
377,lubao,14.9167,120.55,30.99000000000001,73,76,1.57,PH,2024-4-102
378,behshahr,36.6923,53.5526,16.120000000000005,92,100,5.13,IR,2024-4-102
379,ceerigaabo,10.6162,47.368,26.149999999999977,47,7,3.58,SO,2024-4-102
380,mutuali,-14.8706,37.0044,25.05000000000001,95,99,2.64,MZ,2024-4-102
381,dampit,-8.2116,112.7493,25.470000000000027,97,100,0.6,ID,2024-4-102
382,vorkuta,67.5,64.0,-6.230000000000018,87,100,12.07,RU,2024-4-102
383,bull savanna,17.8868,-77.5902,31.05000000000001,68,63,8.75,JM,2024-4-102
384,kharkhorin,47.1975,102.8238,8.5,44,12,3.01,MN,2024-4-102
385,san antonio de pale,-1.4014,5.6325,29.930000000000007,84,100,8.32,GQ,2024-4-102
386,kalix,65.853,23.1565,2.2900000000000205,99,100,2.3,SE,2024-4-102
387,copiapo,-27.3667,-70.3333,27.30000000000001,41,99,2.68,CL,2024-4-102
388,nanyamba,-10.6833,39.8333,27.019999999999982,97,100,1.09,TZ,2024-4-102
389,miquelon,47.0975,-56.3814,8.149999999999977,68,0,6.37,PM,2024-4-102
390,seydi,39.4816,62.9137,26.20999999999998,28,100,4.71,TM,2024-4-102
391,emerald,-23.5333,148.1667,16.120000000000005,63,0,3.67,AU,2024-4-102
392,satipo,-11.2522,-74.6386,37.18000000000001,40,83,1.57,PE,2024-4-102
393,antofagasta,-23.65,-70.4,23.029999999999973,76,100,3.26,CL,2024-4-102
394,karachi,24.9056,67.0822,28.05000000000001,73,0,3.09,PK,2024-4-102
395,port lincoln,-34.7333,135.8667,17.29000000000002,75,100,3.2,AU,2024-4-102
396,aktau,43.65,51.2,19.470000000000027,46,3,5.86,KZ,2024-4-102
397,bijie,27.3125,105.2942,17.470000000000027,93,100,1.54,CN,2024-4-102
398,kyren,51.6828,102.1408,8.680000000000007,86,100,3.58,RU,2024-4-102
399,port augusta,-32.5,137.7667,16.839999999999975,72,96,3.22,AU,2024-4-102
400,sucre,-19.0333,-65.2627,22.230000000000018,56,100,5.15,BO,2024-4-102
401,ubari,26.5921,12.7805,29.470000000000027,14,19,8.61,LY,2024-4-102
402,slave lake,55.2834,-114.769,14.800000000000011,31,25,4.28,CA,2024-4-102
403,tippi,7.2,35.45,24.920000000000016,74,99,1.46,ET,2024-4-102
404,jinka,5.65,36.65,22.089999999999975,85,12,1.07,ET,2024-4-102
405,zhanaozen,43.3,52.8,18.889999999999986,46,5,10.54,KZ,2024-4-102
406,valdivia,-39.8142,-73.2459,23.089999999999975,35,0,0.67,CL,2024-4-102
407,san agustin de valle fertil,-30.6335,-67.4682,13.95999999999998,75,98,2.36,AR,2024-4-102
408,usogorsk,63.4106,48.6872,7.9599999999999795,100,100,7.22,RU,2024-4-102
409,nili,33.7218,66.1302,16.370000000000005,37,98,2.24,AF,2024-4-102
410,aoulef,26.9667,1.0833,30.620000000000005,12,0,7.51,DZ,2024-4-102
411,kasongo-lunda,-6.4667,16.8167,26.879999999999995,95,100,0.73,CD,2024-4-102
412,maragogi,-9.0122,-35.2225,31.819999999999993,75,100,4.49,BR,2024-4-102
413,maceio,-9.6658,-35.7353,33.839999999999975,74,40,5.14,BR,2024-4-102
414,tselinnoye,53.0833,85.6667,1.2099999999999795,96,100,6.88,RU,2024-4-102
415,box elder,41.5005,-112.8764,14.519999999999982,52,7,3.91,US,2024-4-102
416,derzhavinsk,51.1,66.3167,5.269999999999982,72,5,2.31,KZ,2024-4-102
417,talcahuano,-36.7167,-73.1167,15.45999999999998,84,0,3.77,CL,2024-4-102
418,daru,-9.0763,143.2092,30.029999999999973,84,100,7.64,PG,2024-4-102
419,swakopmund,-22.6833,14.5333,20.160000000000025,82,55,1.21,NA,2024-4-102
420,kingscliff,-28.2667,153.5667,23.04000000000002,77,49,4.12,AU,2024-4-102
421,gaiman,-43.2897,-65.4929,21.019999999999982,19,100,4.69,AR,2024-4-102
422,jiangzi,28.95,89.6333,-0.6999999999999886,49,97,2.28,CN,2024-4-102
423,huaicheng,23.9051,112.1931,26.110000000000014,96,96,0.34,CN,2024-4-102
424,embi,48.8264,58.1442,11.930000000000007,64,10,2.4,KZ,2024-4-102
425,vila do maio,15.1333,-23.2167,27.589999999999975,75,0,6.75,CV,2024-4-102
426,peace river,56.2501,-117.286,15.319999999999993,32,100,3.6,CA,2024-4-102
427,thunder bay,48.4001,-89.3168,13.949999999999989,72,100,1.64,CA,2024-4-102
428,hami,42.8,93.45,19.589999999999975,27,0,3.38,CN,2024-4-102
429,bamyan,34.75,67.25,7.240000000000009,55,100,2.71,AF,2024-4-102
430,berehove,48.2056,22.6442,17.089999999999975,81,9,3.34,UA,2024-4-102
431,puerto aysen,-45.4,-72.7,18.20999999999998,53,0,1.52,CL,2024-4-102
432,santiago de cao,-7.9589,-79.2392,26.220000000000027,83,56,5.14,PE,2024-4-102
433,mindelo,16.8901,-24.9804,26.899999999999977,57,20,7.72,CV,2024-4-102
434,kholmsk,47.0511,142.0569,8.430000000000007,90,100,6.24,RU,2024-4-102
435,minas de marcona,-15.2119,-75.1103,26.810000000000002,53,3,5.64,PE,2024-4-102
436,xique xique,-10.8217,-42.7311,33.99000000000001,54,24,2.61,BR,2024-4-102
437,laguna,38.421,-121.4238,30.730000000000018,51,0,0.89,US,2024-4-102
438,coahuayana de hidalgo,18.7,-103.6583,34.24000000000001,43,1,3.92,MX,2024-4-102
439,okhotsk,59.3833,143.3,-2.990000000000009,96,90,1.66,RU,2024-4-102
440,brandon,27.9378,-82.2859,28.310000000000002,88,100,5.14,US,2024-4-102
441,malpica,43.3228,-8.8105,23.24000000000001,62,100,0.25,ES,2024-4-102
442,quiindy,-25.9667,-57.2667,27.24000000000001,88,100,3.14,PY,2024-4-102
443,mawu,29.5923,107.3139,17.339999999999975,93,95,0.5,CN,2024-4-102
444,hecun,36.5333,114.1111,19.649999999999977,68,0,2.72,CN,2024-4-102
445,rio grande,-32.035,-52.0986,25.20999999999998,59,100,6.23,BR,2024-4-102
446,abepura,-2.6333,140.5833,27.600000000000023,100,40,0.51,ID,2024-4-102
447,piti village,13.4626,144.6933,30.639999999999986,88,20,3.09,GU,2024-4-102
448,phan rang-thap cham,11.5667,108.9833,27.75,83,37,2.12,VN,2024-4-102
449,luena,-11.7833,19.9167,22.629999999999995,92,100,1.45,AO,2024-4-102
450,dangriga,16.9692,-88.2321,33.24000000000001,71,14,6.83,BZ,2024-4-102
451,kayenta,36.7278,-110.2546,19.19999999999999,20,1,1.22,US,2024-4-102
452,pathalgaon,22.5667,83.4667,23.75,65,32,1.2,IN,2024-4-102
453,mount pearl,47.5166,-52.7813,10.0,67,20,3.6,CA,2024-4-102
454,mata-utu,-13.2816,-176.1745,32.69,74,58,5.18,WF,2024-4-102
455,beyneu,45.3167,55.2,14.990000000000009,59,0,7.61,KZ,2024-4-102
456,kirakira,-10.4544,161.9205,28.70999999999998,83,100,1.21,SB,2024-4-102
457,nuku'alofa,-21.1333,-175.2,29.069999999999993,80,60,3.63,TO,2024-4-102
458,arteche,12.2645,125.4048,28.25999999999999,90,100,1.71,PH,2024-4-102
459,yigo village,13.5361,144.8886,29.769999999999982,84,20,3.09,GU,2024-4-102
460,tadine,-21.55,167.8833,26.24000000000001,87,100,3.76,NC,2024-4-102
461,boende,-0.2167,20.8667,30.99000000000001,64,98,0.64,CD,2024-4-102
462,saynshand,44.8824,110.1163,15.579999999999984,26,100,4.15,MN,2024-4-102
463,callao,-12.0667,-77.15,31.310000000000002,61,0,5.14,PE,2024-4-102
464,puerto colombia,10.9878,-74.9547,37.19999999999999,70,6,10.95,CO,2024-4-102
465,vila velha,-20.3297,-40.2925,33.120000000000005,81,20,4.12,BR,2024-4-102
466,rancho palos verdes,33.7445,-118.387,32.639999999999986,73,0,5.14,US,2024-4-102
467,tannum sands,-23.9504,151.3693,20.089999999999975,88,0,2.57,AU,2024-4-102
468,kone,-21.0595,164.8658,25.680000000000007,89,100,1.28,NC,2024-4-102
469,karkira,36.9292,6.5856,13.680000000000007,88,35,1.08,DZ,2024-4-102
470,san jose,37.3394,-121.895,31.75999999999999,47,40,1.54,US,2024-4-102
471,atarrabia,42.8323,-1.6074,17.230000000000018,62,0,4.12,ES,2024-4-102
472,waingapu,-9.6567,120.2641,28.24000000000001,79,84,3.06,ID,2024-4-102
473,langxiang,46.95,128.8833,10.019999999999982,92,6,1.88,CN,2024-4-102
474,bassila,9.0081,1.6654,33.670000000000016,50,100,3.25,BJ,2024-4-102
475,recani,31.2846,-4.2688,27.639999999999986,9,4,0.25,MA,2024-4-102
476,goba,7.0167,39.9833,15.149999999999977,82,67,2.25,ET,2024-4-102
477,wewak,-3.5534,143.6268,28.350000000000023,90,14,2.35,PG,2024-4-102
478,gonzaga,44.9498,10.8209,21.470000000000027,75,0,1.67,IT,2024-4-102
479,pacific grove,36.6177,-121.9166,29.480000000000018,74,0,4.02,US,2024-4-102
480,la ronge,55.1001,-105.2842,7.2900000000000205,65,75,3.09,CA,2024-4-102
481,pierre,44.3683,-100.351,17.50999999999999,33,20,10.8,US,2024-4-102
482,mahbubnagar,16.7333,77.9833,31.25,42,7,4.4,IN,2024-4-102
483,ouadda,8.0777,22.4007,30.850000000000023,15,23,2.65,CF,2024-4-102
484,visby,57.6409,18.296,14.269999999999982,82,0,10.8,SE,2024-4-102
485,mahajanga,-15.7167,46.3167,31.860000000000014,78,68,4.99,MG,2024-4-102
486,saint-philippe,-21.3585,55.7679,29.920000000000016,86,47,1.43,RE,2024-4-102
487,tonota,-21.4833,27.4833,23.160000000000025,58,100,7.37,BW,2024-4-102
488,malango,-2.9627,119.9001,23.480000000000018,99,100,0.81,ID,2024-4-102
489,narvik,68.4384,17.4272,5.819999999999993,91,100,2.91,NO,2024-4-102
490,arraial do cabo,-22.9661,-42.0278,31.069999999999993,74,40,4.12,BR,2024-4-102
491,twentynine palms,34.1356,-116.0542,32.579999999999984,14,0,0.45,US,2024-4-102
492,caraubas,-5.7925,-37.5567,34.23000000000002,60,100,1.19,BR,2024-4-102
493,whakatane,-37.9585,176.9854,24.139999999999986,96,100,4.92,NZ,2024-4-102
494,nykoping,58.753,17.0079,16.069999999999993,76,0,9.26,SE,2024-4-102
495,balkashino,52.5167,68.7667,0.7200000000000273,92,14,1.67,KZ,2024-4-102
496,turinsk,58.0458,63.696,7.3700000000000045,73,100,6.37,RU,2024-4-102
497,grayvoron,50.4767,35.6773,24.69999999999999,48,100,4.59,RU,2024-4-102
498,prado,-17.3411,-39.2208,31.370000000000005,70,35,4.24,BR,2024-4-102
499,isoka,-10.1606,32.6335,21.279999999999973,97,62,0.92,ZM,2024-4-102
500,bereznik,62.8551,42.7072,7.9599999999999795,77,100,6.21,RU,2024-4-102
501,vallenar,-28.5708,-70.7581,30.329999999999984,28,100,4.02,CL,2024-4-102
502,lazaro cardenas,17.9583,-102.2,31.680000000000007,57,0,3.94,MX,2024-4-102
503,huaura,-11.07,-77.5994,28.389999999999986,70,100,4.77,PE,2024-4-102
504,huambo,-12.7761,15.7392,20.75,95,100,1.24,AO,2024-4-102
505,brisas de zicatela,15.8369,-97.0419,33.44,66,40,3.6,MX,2024-4-102
506,san rafael del yuma,18.4299,-68.6739,35.25999999999999,50,40,5.66,DO,2024-4-102
507,port moresby,-9.4431,147.1797,28.350000000000023,85,68,5.64,PG,2024-4-102
508,kuala terengganu,5.3302,103.1408,29.399999999999977,82,99,1.32,MY,2024-4-102
509,codrington,-38.2667,141.9667,16.620000000000005,70,98,3.31,AU,2024-4-102
510,luanda,-8.8368,13.2343,29.620000000000005,83,100,5.55,AO,2024-4-102
511,as sulayyil,20.4607,45.5779,34.29000000000002,32,21,2.62,SA,2024-4-102
512,seminole,28.7086,-81.2081,29.310000000000002,92,100,6.69,US,2024-4-102
513,mount isa,-20.7333,139.5,17.019999999999982,54,0,2.57,AU,2024-4-102
514,kaiyuan,23.6977,103.3037,23.939999999999998,78,0,2.7,CN,2024-4-102
515,magong,23.5654,119.5863,24.319999999999993,99,15,0.96,TW,2024-4-102
516,saint-pierre,-21.3393,55.4781,29.970000000000027,74,0,2.06,RE,2024-4-102
517,bairnsdale,-37.8333,147.6167,14.850000000000023,95,0,2.12,AU,2024-4-102
518,zyryanovsk,49.7386,84.2719,3.9700000000000273,99,100,0.58,KZ,2024-4-102
519,funtua,11.5233,7.3081,33.579999999999984,9,100,3.85,NG,2024-4-102
520,bikenibeu village,1.3673,173.1241,31.350000000000023,78,96,3.66,KI,2024-4-102
521,villa gesell,-37.2639,-56.973,17.620000000000005,58,95,4.43,AR,2024-4-102
522,dzhangala,49.2167,50.3333,17.620000000000005,48,20,3.73,KZ,2024-4-102
523,amungan,15.3652,119.9582,29.649999999999977,73,65,1.48,PH,2024-4-102
524,bathsheba,13.2167,-59.5167,33.49000000000001,66,40,8.75,BB,2024-4-102
525,mamuju,-2.6748,118.8885,27.889999999999986,95,100,2.49,ID,2024-4-102
526,albertina,-22.2008,-46.6158,27.899999999999977,71,24,1.42,BR,2024-4-102
527,dryden,49.7833,-92.7503,13.310000000000002,57,100,3.6,CA,2024-4-102
528,granite shoals,30.5891,-98.3839,30.660000000000025,27,0,3.6,US,2024-4-102
529,susuman,62.7833,148.1667,-16.860000000000014,100,99,0.45,RU,2024-4-102
530,ouargaye,11.5033,0.0572,41.85000000000002,19,100,3.4,BF,2024-4-102
531,agadez,19.75,10.25,34.74000000000001,8,100,5.29,NE,2024-4-102
532,badiyah,22.45,58.8,33.44,34,100,4.82,OM,2024-4-102
533,lewistown,40.5992,-77.5714,23.819999999999993,83,100,4.63,US,2024-4-102
534,st. paul,44.9444,-93.0933,19.610000000000014,45,40,7.2,US,2024-4-102
535,ambon,-3.6954,128.1814,30.860000000000014,95,40,2.57,ID,2024-4-102
536,tombodu,8.1333,-10.6167,28.230000000000018,87,100,2.17,SL,2024-4-102
537,dawei,14.0833,98.2,29.519999999999982,85,54,1.13,MM,2024-4-102
538,makhambet,47.6667,51.5833,18.79000000000002,45,15,3.35,KZ,2024-4-102
539,port macquarie,-31.4333,152.9167,16.420000000000016,85,5,3.49,AU,2024-4-102
540,kangding,30.0513,101.9603,12.050000000000011,74,95,1.66,CN,2024-4-102
541,ustka,54.5805,16.8619,15.180000000000007,86,100,8.11,PL,2024-4-102
542,concepcion,-36.827,-73.0498,18.170000000000016,71,0,3.75,CL,2024-4-102
543,villa ojo de agua,-29.5,-63.6938,19.579999999999984,61,12,7.72,AR,2024-4-102
544,inarajan village,13.2736,144.7484,30.689999999999998,91,100,6.08,GU,2024-4-102
545,okha,53.5739,142.9478,1.6200000000000045,96,51,4.02,RU,2024-4-102
546,vrangel',42.7297,133.0839,8.0,97,41,2.93,RU,2024-4-102
547,sinop,41.7711,34.8709,13.100000000000023,96,29,1.36,TR,2024-4-102
548,weno,7.4515,151.8468,30.819999999999993,81,100,5.78,FM,2024-4-102
549,kenai,60.5544,-151.2583,4.199999999999989,98,100,3.6,US,2024-4-102
550,maine soroa,13.2114,12.0241,34.81,7,97,3.88,NE,2024-4-102
551,hit,33.6416,42.8251,26.149999999999977,36,8,1.56,IQ,2024-4-102
552,bel ombre,-4.6167,55.4167,28.060000000000002,94,40,1.54,SC,2024-4-102
553,san isidro,-12.1167,-77.05,30.920000000000016,61,0,5.14,PE,2024-4-102
554,tabou,4.423,-7.3528,29.720000000000027,84,100,2.14,CI,2024-4-102
555,montenegro,42.5,19.3,20.00999999999999,49,0,1.54,ME,2024-4-102
556,turpan,42.9333,89.1667,22.399999999999977,23,0,0.36,CN,2024-4-102
557,korsakov,46.6328,142.7813,8.620000000000005,84,99,3.43,RU,2024-4-102
558,katsuura,35.1333,140.3,17.20999999999998,87,100,6.32,JP,2024-4-102
559,esmeraldas,-19.7625,-44.3139,33.629999999999995,61,80,0.61,BR,2024-4-102
560,dasnapur,19.654,78.5121,31.910000000000025,44,100,0.61,IN,2024-4-102
561,ulladulla,-35.35,150.4667,14.689999999999998,83,58,1.85,AU,2024-4-102
562,vittorio veneto,45.9767,12.3033,22.49000000000001,62,3,2.28,IT,2024-4-102
563,toliara,-23.35,43.6667,27.70999999999998,73,100,4.34,MG,2024-4-102
564,sur,22.5667,59.5289,33.56999999999999,48,100,5.35,OM,2024-4-102
565,hassi messaoud,31.6804,6.0729,23.069999999999993,34,40,7.2,DZ,2024-4-102
566,tokar,18.4254,37.729,29.689999999999998,55,3,3.81,SD,2024-4-102
567,surgana,20.5667,73.6167,30.170000000000016,36,98,1.39,IN,2024-4-102
568,shimoda,34.6667,138.95,15.990000000000009,87,68,5.1,JP,2024-4-102
569,las heras,-46.5419,-68.9359,18.660000000000025,21,0,4.18,AR,2024-4-102
570,bargaal,11.2864,51.0773,30.69999999999999,82,77,2.35,SO,2024-4-102
571,kralendijk,12.15,-68.2667,33.139999999999986,66,40,8.75,BQ,2024-4-102
572,nurota,40.5614,65.6886,19.519999999999982,53,100,3.35,UZ,2024-4-102
